2022-09-22 10:08:23,479 -100_-71
2022-09-22 10:08:23,513 Steering: -86
2022-09-22 10:08:23,513 -100_-71
2022-09-22 10:08:23,547 Steering: -86
2022-09-22 10:08:23,548 -100_-71
2022-09-22 10:08:23,581 Steering: 85
2022-09-22 10:08:23,582 70_100
2022-09-22 10:08:23,626 Steering: 85
2022-09-22 10:08:23,626 70_100
2022-09-22 10:08:23,648 Steering: -86
2022-09-22 10:08:23,649 -100_-71
2022-09-22 10:08:23,679 Steering: -86
2022-09-22 10:08:23,679 -100_-71
2022-09-22 10:08:23,717 Steering: 85
2022-09-22 10:08:23,718 70_100
2022-09-22 10:08:23,745 Steering: -86
2022-09-22 10:08:23,746 -100_-71
2022-09-22 10:08:23,778 Steering: -86
2022-09-22 10:08:23,778 -100_-71
2022-09-22 10:08:23,817 Steering: -86
2022-09-22 10:08:23,817 -100_-71
2022-09-22 10:08:23,851 Steering: -86
2022-09-22 10:08:23,851 -100_-71
2022-09-22 10:08:23,877 Steering: -86
2022-09-22 10:08:23,878 -100_-71
2022-09-22 10:08:23,916 Steering: -86
2022-09-22 10:08:23,917 -100_-71
2022-09-22 10:08:23,945 Steering: -86
2022-09-22 10:08:23,946 -100_-71
2022-09-22 10:08:23,980 Steering: -86
2022-09-22 10:08:23,981 -100_-71
2022-09-22 10:08:24,020 Steering: -86
2022-09-22 10:08:24,023 -100_-71
2022-09-22 10:08:24,046 Steering: -86
2022-09-22 10:08:24,047 -100_-71
2022-09-22 10:08:24,080 Steering: -86
2022-09-22 10:08:24,081 -100_-71
2022-09-22 10:08:24,112 Steering: -86
2022-09-22 10:08:24,113 -100_-71
2022-09-22 10:08:24,144 Steering: -86
2022-09-22 10:08:24,145 -100_-71
2022-09-22 10:08:24,179 Steering: -86
2022-09-22 10:08:24,180 -100_-71
2022-09-22 10:08:24,213 Steering: -86
2022-09-22 10:08:24,214 -100_-71
2022-09-22 10:08:24,251 Steering: -86
2022-09-22 10:08:24,252 -100_-71
2022-09-22 10:08:24,279 Steering: -86
2022-09-22 10:08:24,279 -100_-71
2022-09-22 10:08:24,313 Steering: -86
2022-09-22 10:08:24,313 -100_-71
2022-09-22 10:08:24,345 Steering: -86
2022-09-22 10:08:24,345 -100_-71
2022-09-22 10:08:24,381 Steering: -86
2022-09-22 10:08:24,381 -100_-71
2022-09-22 10:08:24,412 Steering: -86
2022-09-22 10:08:24,412 -100_-71
2022-09-22 10:08:24,449 Steering: -86
2022-09-22 10:08:24,450 -100_-71
2022-09-22 10:08:24,485 Steering: -86
2022-09-22 10:08:24,486 -100_-71
2022-09-22 10:08:24,519 Steering: -86
2022-09-22 10:08:24,520 -100_-71
2022-09-22 10:08:24,545 Steering: -86
2022-09-22 10:08:24,546 -100_-71
2022-09-22 10:08:24,578 Steering: -86
2022-09-22 10:08:24,579 -100_-71
2022-09-22 10:08:24,617 Steering: -86
2022-09-22 10:08:24,618 -100_-71
2022-09-22 10:08:24,644 Steering: -86
2022-09-22 10:08:24,645 -100_-71
2022-09-22 10:08:24,683 Steering: -86
2022-09-22 10:08:24,684 -100_-71
2022-09-22 10:08:24,716 Steering: -86
2022-09-22 10:08:24,717 -100_-71
2022-09-22 10:08:24,744 Steering: -86
2022-09-22 10:08:24,744 -100_-71
2022-09-22 10:08:24,781 Steering: -86
2022-09-22 10:08:24,781 -100_-71
2022-09-22 10:08:24,814 Steering: -86
2022-09-22 10:08:24,814 -100_-71
2022-09-22 10:08:24,848 Steering: -86
2022-09-22 10:08:24,849 -100_-71
2022-09-22 10:08:24,880 Steering: -86
2022-09-22 10:08:24,881 -100_-71
2022-09-22 10:08:24,916 Steering: -86
2022-09-22 10:08:24,919 -100_-71
2022-09-22 10:08:24,945 Steering: -86
2022-09-22 10:08:24,945 -100_-71
2022-09-22 10:08:24,982 Steering: -86
2022-09-22 10:08:24,983 -100_-71
2022-09-22 10:08:25,016 Steering: -86
2022-09-22 10:08:25,017 -100_-71
2022-09-22 10:08:25,044 Steering: -86
2022-09-22 10:08:25,045 -100_-71
2022-09-22 10:08:25,078 Steering: -86
2022-09-22 10:08:25,078 -100_-71
2022-09-22 10:08:25,111 Steering: -86
2022-09-22 10:08:25,111 -100_-71
2022-09-22 10:08:25,145 Steering: -86
2022-09-22 10:08:25,146 -100_-71
2022-09-22 10:08:25,179 Steering: -86
2022-09-22 10:08:25,179 -100_-71
2022-09-22 10:08:25,211 Steering: -86
2022-09-22 10:08:25,212 -100_-71
2022-09-22 10:08:25,263 Steering: -86
2022-09-22 10:08:25,264 -100_-71
2022-09-22 10:08:25,290 Steering: -86
2022-09-22 10:08:25,290 -100_-71
2022-09-22 10:08:25,318 Steering: -86
2022-09-22 10:08:25,319 -100_-71
2022-09-22 10:08:25,347 Steering: -86
2022-09-22 10:08:25,348 -100_-71
2022-09-22 10:08:25,380 Steering: -86
2022-09-22 10:08:25,381 -100_-71
2022-09-22 10:08:25,413 Steering: -86
2022-09-22 10:08:25,413 -100_-71
2022-09-22 10:08:25,447 Steering: -86
2022-09-22 10:08:25,448 -100_-71
2022-09-22 10:08:25,481 Steering: -86
2022-09-22 10:08:25,482 -100_-71
2022-09-22 10:08:25,519 Steering: -86
2022-09-22 10:08:25,519 -100_-71
2022-09-22 10:08:25,550 Steering: -86
2022-09-22 10:08:25,550 -100_-71
2022-09-22 10:08:25,581 Steering: -86
2022-09-22 10:08:25,581 -100_-71
2022-09-22 10:08:25,611 Steering: -86
2022-09-22 10:08:25,612 -100_-71
2022-09-22 10:08:25,654 Steering: -86
2022-09-22 10:08:25,656 -100_-71
2022-09-22 10:08:25,683 Steering: -86
2022-09-22 10:08:25,683 -100_-71
2022-09-22 10:08:25,711 Steering: -86
2022-09-22 10:08:25,711 -100_-71
2022-09-22 10:08:25,745 Steering: -86
2022-09-22 10:08:25,745 -100_-71
2022-09-22 10:08:25,785 Steering: -86
2022-09-22 10:08:25,786 -100_-71
2022-09-22 10:08:25,810 Steering: -86
2022-09-22 10:08:25,811 -100_-71
2022-09-22 10:08:25,844 Steering: -86
2022-09-22 10:08:25,845 -100_-71
2022-09-22 10:08:25,880 Steering: -86
2022-09-22 10:08:25,880 -100_-71
2022-09-22 10:08:25,912 Steering: -86
2022-09-22 10:08:25,912 -100_-71
2022-09-22 10:08:25,947 Steering: -86
2022-09-22 10:08:25,947 -100_-71
2022-09-22 10:08:25,980 Steering: -86
2022-09-22 10:08:25,981 -100_-71
2022-09-22 10:08:26,014 Steering: -86
2022-09-22 10:08:26,014 -100_-71
2022-09-22 10:08:26,047 Steering: -86
2022-09-22 10:08:26,047 -100_-71
2022-09-22 10:08:26,079 Steering: -86
2022-09-22 10:08:26,080 -100_-71
2022-09-22 10:08:26,119 Steering: -86
2022-09-22 10:08:26,120 -100_-71
2022-09-22 10:08:26,155 Steering: -86
2022-09-22 10:08:26,155 -100_-71
2022-09-22 10:08:26,182 Steering: 19
2022-09-22 10:08:26,183 10_29
2022-09-22 10:08:26,211 Steering: 19
2022-09-22 10:08:26,212 10_29
2022-09-22 10:08:26,248 Steering: 19
2022-09-22 10:08:26,248 10_29
2022-09-22 10:08:26,283 Steering: 19
2022-09-22 10:08:26,284 10_29
2022-09-22 10:08:26,313 Steering: 19
2022-09-22 10:08:26,314 10_29
2022-09-22 10:08:26,344 Steering: 19
2022-09-22 10:08:26,345 10_29
2022-09-22 10:08:26,380 Steering: 19
2022-09-22 10:08:26,380 10_29
2022-09-22 10:08:26,413 Steering: 19
2022-09-22 10:08:26,413 10_29
2022-09-22 10:08:26,447 Steering: 19
2022-09-22 10:08:26,448 10_29
2022-09-22 10:08:26,479 Steering: 19
2022-09-22 10:08:26,480 10_29
2022-09-22 10:08:26,515 Steering: 19
2022-09-22 10:08:26,515 10_29
2022-09-22 10:08:26,552 Steering: 19
2022-09-22 10:08:26,552 10_29
2022-09-22 10:08:26,587 Steering: 19
2022-09-22 10:08:26,588 10_29
2022-09-22 10:08:26,621 Steering: 19
2022-09-22 10:08:26,622 10_29
2022-09-22 10:08:26,650 Steering: 19
2022-09-22 10:08:26,650 10_29
2022-09-22 10:08:26,683 Steering: 19
2022-09-22 10:08:26,683 10_29
2022-09-22 10:08:26,713 Steering: 19
2022-09-22 10:08:26,714 10_29
2022-09-22 10:08:26,751 Steering: 19
2022-09-22 10:08:26,752 10_29
2022-09-22 10:08:26,792 Steering: 19
2022-09-22 10:08:26,792 10_29
2022-09-22 10:08:26,816 Steering: 19
2022-09-22 10:08:26,817 10_29
2022-09-22 10:08:26,844 Steering: 19
2022-09-22 10:08:26,845 10_29
2022-09-22 10:08:26,877 Steering: 19
2022-09-22 10:08:26,877 10_29
2022-09-22 10:08:26,912 Steering: 19
2022-09-22 10:08:26,913 10_29
2022-09-22 10:08:26,944 Steering: 19
2022-09-22 10:08:26,945 10_29
2022-09-22 10:08:26,978 Steering: 19
2022-09-22 10:08:26,979 10_29
2022-09-22 10:08:27,016 Steering: 19
2022-09-22 10:08:27,016 10_29
2022-09-22 10:08:27,045 Steering: 19
2022-09-22 10:08:27,046 10_29
2022-09-22 10:08:27,078 Steering: 19
2022-09-22 10:08:27,079 10_29
2022-09-22 10:08:27,113 Steering: 19
2022-09-22 10:08:27,113 10_29
2022-09-22 10:08:27,147 Steering: 19
2022-09-22 10:08:27,147 10_29
2022-09-22 10:08:27,185 Steering: -41
2022-09-22 10:08:27,185 -50_-31
2022-09-22 10:08:27,212 Steering: -1
2022-09-22 10:08:27,213 -10_9
2022-09-22 10:08:27,248 Steering: -1
2022-09-22 10:08:27,249 -10_9
2022-09-22 10:08:27,278 Steering: -1
2022-09-22 10:08:27,279 -10_9
2022-09-22 10:08:27,311 Steering: -1
2022-09-22 10:08:27,312 -10_9
2022-09-22 10:08:27,348 Steering: -1
2022-09-22 10:08:27,348 -10_9
2022-09-22 10:08:27,380 Steering: -1
2022-09-22 10:08:27,380 -10_9
2022-09-22 10:08:27,413 Steering: -1
2022-09-22 10:08:27,413 -10_9
2022-09-22 10:08:27,450 Steering: -1
2022-09-22 10:08:27,451 -10_9
2022-09-22 10:08:27,480 Steering: 19
2022-09-22 10:08:27,480 10_29
2022-09-22 10:08:27,511 Steering: -86
2022-09-22 10:08:27,511 -100_-71
2022-09-22 10:08:27,544 Steering: -86
2022-09-22 10:08:27,545 -100_-71
2022-09-22 10:08:27,584 Steering: -86
2022-09-22 10:08:27,585 -100_-71
2022-09-22 10:08:27,630 Steering: -1
2022-09-22 10:08:27,631 -10_9
2022-09-22 10:08:27,652 Steering: -1
2022-09-22 10:08:27,653 -10_9
2022-09-22 10:08:27,678 Steering: -1
2022-09-22 10:08:27,678 -10_9
2022-09-22 10:08:27,711 Steering: -1
2022-09-22 10:08:27,712 -10_9
2022-09-22 10:08:27,754 Steering: -1
2022-09-22 10:08:27,755 -10_9
2022-09-22 10:08:27,780 Steering: -1
2022-09-22 10:08:27,780 -10_9
2022-09-22 10:08:27,817 Steering: -41
2022-09-22 10:08:27,818 -50_-31
2022-09-22 10:08:27,847 Steering: -41
2022-09-22 10:08:27,848 -50_-31
2022-09-22 10:08:27,880 Steering: -41
2022-09-22 10:08:27,881 -50_-31
2022-09-22 10:08:27,913 Steering: -41
2022-09-22 10:08:27,914 -50_-31
2022-09-22 10:08:27,945 Steering: -41
2022-09-22 10:08:27,946 -50_-31
2022-09-22 10:08:27,978 Steering: -41
2022-09-22 10:08:27,979 -50_-31
2022-09-22 10:08:28,010 Steering: -1
2022-09-22 10:08:28,011 -10_9
2022-09-22 10:08:28,058 Steering: -1
2022-09-22 10:08:28,060 -10_9
2022-09-22 10:08:28,083 Steering: -1
2022-09-22 10:08:28,083 -10_9
2022-09-22 10:08:28,110 Steering: -1
2022-09-22 10:08:28,111 -10_9
2022-09-22 10:08:28,144 Steering: -1
2022-09-22 10:08:28,144 -10_9
2022-09-22 10:08:28,177 Steering: -1
2022-09-22 10:08:28,177 -10_9
2022-09-22 10:08:28,210 Steering: -41
2022-09-22 10:08:28,210 -50_-31
2022-09-22 10:08:28,244 Steering: -41
2022-09-22 10:08:28,244 -50_-31
2022-09-22 10:08:28,277 Steering: -41
2022-09-22 10:08:28,278 -50_-31
2022-09-22 10:08:28,312 Steering: -41
2022-09-22 10:08:28,312 -50_-31
2022-09-22 10:08:28,345 Steering: -41
2022-09-22 10:08:28,345 -50_-31
2022-09-22 10:08:28,377 Steering: -1
2022-09-22 10:08:28,378 -10_9
2022-09-22 10:08:28,418 Steering: -1
2022-09-22 10:08:28,418 -10_9
2022-09-22 10:08:28,446 Steering: -1
2022-09-22 10:08:28,447 -10_9
2022-09-22 10:08:28,479 Steering: -1
2022-09-22 10:08:28,479 -10_9
2022-09-22 10:08:28,512 Steering: -1
2022-09-22 10:08:28,512 -10_9
2022-09-22 10:08:28,547 Steering: -1
2022-09-22 10:08:28,548 -10_9
2022-09-22 10:08:28,579 Steering: -41
2022-09-22 10:08:28,580 -50_-31
2022-09-22 10:08:28,612 Steering: -41
2022-09-22 10:08:28,612 -50_-31
2022-09-22 10:08:28,645 Steering: -41
2022-09-22 10:08:28,646 -50_-31
2022-09-22 10:08:28,679 Steering: -1
2022-09-22 10:08:28,679 -10_9
2022-09-22 10:08:28,711 Steering: -1
2022-09-22 10:08:28,712 -10_9
2022-09-22 10:08:28,747 Steering: -1
2022-09-22 10:08:28,748 -10_9
2022-09-22 10:08:28,779 Steering: -1
2022-09-22 10:08:28,779 -10_9
2022-09-22 10:08:28,810 Steering: -1
2022-09-22 10:08:28,811 -10_9
2022-09-22 10:08:28,844 Steering: -1
2022-09-22 10:08:28,844 -10_9
2022-09-22 10:08:28,878 Steering: -1
2022-09-22 10:08:28,880 -10_9
2022-09-22 10:08:28,923 Steering: -86
2022-09-22 10:08:28,924 -100_-71
2022-09-22 10:08:28,946 Steering: -1
2022-09-22 10:08:28,947 -10_9
2022-09-22 10:08:28,981 Steering: -1
2022-09-22 10:08:28,982 -10_9
2022-09-22 10:08:29,010 Steering: -41
2022-09-22 10:08:29,011 -50_-31
2022-09-22 10:08:29,044 Steering: -1
2022-09-22 10:08:29,045 -10_9
2022-09-22 10:08:29,080 Steering: -1
2022-09-22 10:08:29,081 -10_9
2022-09-22 10:08:29,113 Steering: -41
2022-09-22 10:08:29,114 -50_-31
2022-09-22 10:08:29,149 Steering: -41
2022-09-22 10:08:29,151 -50_-31
2022-09-22 10:08:29,181 Steering: -41
2022-09-22 10:08:29,182 -50_-31
2022-09-22 10:08:29,213 Steering: -41
2022-09-22 10:08:29,213 -50_-31
2022-09-22 10:08:29,244 Steering: -86
2022-09-22 10:08:29,244 -100_-71
2022-09-22 10:08:29,280 Steering: -86
2022-09-22 10:08:29,281 -100_-71
2022-09-22 10:08:29,313 Steering: -86
2022-09-22 10:08:29,313 -100_-71
2022-09-22 10:08:29,348 Steering: -86
2022-09-22 10:08:29,349 -100_-71
2022-09-22 10:08:29,379 Steering: 19
2022-09-22 10:08:29,380 10_29
2022-09-22 10:08:29,410 Steering: 85
2022-09-22 10:08:29,410 70_100
2022-09-22 10:08:29,445 Steering: 85
2022-09-22 10:08:29,446 70_100
2022-09-22 10:08:29,478 Steering: 85
2022-09-22 10:08:29,478 70_100
2022-09-22 10:08:29,510 Steering: 85
2022-09-22 10:08:29,510 70_100
2022-09-22 10:08:29,543 Steering: 85
2022-09-22 10:08:29,543 70_100
2022-09-22 10:08:29,577 Steering: 85
2022-09-22 10:08:29,577 70_100
2022-09-22 10:08:29,613 Steering: 85
2022-09-22 10:08:29,614 70_100
2022-09-22 10:08:29,644 Steering: 85
2022-09-22 10:08:29,644 70_100
2022-09-22 10:08:29,679 Steering: 85
2022-09-22 10:08:29,680 70_100
2022-09-22 10:08:29,711 Steering: 85
2022-09-22 10:08:29,712 70_100
2022-09-22 10:08:29,746 Steering: 85
2022-09-22 10:08:29,746 70_100
2022-09-22 10:08:29,779 Steering: 85
2022-09-22 10:08:29,780 70_100
2022-09-22 10:08:29,813 Steering: 85
2022-09-22 10:08:29,813 70_100
2022-09-22 10:08:29,845 Steering: 19
2022-09-22 10:08:29,845 10_29
2022-09-22 10:08:29,882 Steering: 19
2022-09-22 10:08:29,883 10_29
2022-09-22 10:08:29,911 Steering: 19
2022-09-22 10:08:29,912 10_29
2022-09-22 10:08:29,949 Steering: 19
2022-09-22 10:08:29,950 10_29
2022-09-22 10:08:29,979 Steering: 19
2022-09-22 10:08:29,979 10_29
2022-09-22 10:08:30,012 Steering: 19
2022-09-22 10:08:30,012 10_29
2022-09-22 10:08:30,045 Steering: 19
2022-09-22 10:08:30,045 10_29
2022-09-22 10:08:30,080 Steering: 19
2022-09-22 10:08:30,080 10_29
2022-09-22 10:08:30,110 Steering: 85
2022-09-22 10:08:30,110 70_100
2022-09-22 10:08:30,143 Steering: 19
2022-09-22 10:08:30,143 10_29
2022-09-22 10:08:30,176 Steering: 85
2022-09-22 10:08:30,177 70_100
2022-09-22 10:08:30,211 Steering: 19
2022-09-22 10:08:30,212 10_29
2022-09-22 10:08:30,245 Steering: 85
2022-09-22 10:08:30,246 70_100
2022-09-22 10:08:30,277 Steering: 85
2022-09-22 10:08:30,278 70_100
2022-09-22 10:08:30,310 Steering: 85
2022-09-22 10:08:30,311 70_100
2022-09-22 10:08:30,346 Steering: 85
2022-09-22 10:08:30,347 70_100
2022-09-22 10:08:30,379 Steering: 85
2022-09-22 10:08:30,380 70_100
2022-09-22 10:08:30,416 Steering: 85
2022-09-22 10:08:30,416 70_100
2022-09-22 10:08:30,446 Steering: 85
2022-09-22 10:08:30,447 70_100
2022-09-22 10:08:30,480 Steering: 85
2022-09-22 10:08:30,481 70_100
2022-09-22 10:08:30,512 Steering: 85
